season,round,race_name,circuit_id,circuit_name,country,date,driver,driver_id,team,grid_position,finish_position,points_scored,laps_completed,status,dnf,fastest_lap_ms,fastest_lap_rank,race_time_ms
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2018-06-24,GAS,gasly,Toro Rosso,14,20,0.0,0,Collision,1,,99,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,VER,max_verstappen,Red Bull,4,1,25.0,71,Finished,0,67442.0,4,4916024.0
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,RAI,raikkonen,Ferrari,3,2,18.0,71,Finished,0,66957.0,1,4917528.0
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,VET,vettel,Ferrari,6,3,15.0,71,Finished,0,67082.0,2,4919205.0
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,GRO,grosjean,Haas F1 Team,5,4,12.0,70,+1 Lap,0,69071.0,16,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,MAG,kevin_magnussen,Haas F1 Team,8,5,10.0,70,+1 Lap,0,68476.0,7,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,OCO,ocon,Force India,11,6,8.0,70,+1 Lap,0,68850.0,11,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,PER,perez,Force India,16,7,6.0,70,+1 Lap,0,68504.0,8,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,ALO,alonso,McLaren,13,8,4.0,70,+1 Lap,0,68661.0,9,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,LEC,leclerc,Sauber,18,9,2.0,70,+1 Lap,0,69006.0,14,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,ERI,ericsson,Sauber,20,10,1.0,70,+1 Lap,0,68216.0,6,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,GAS,gasly,Toro Rosso,12,11,0.0,70,+1 Lap,0,69295.0,19,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,SAI,sainz,Renault,9,12,0.0,70,+1 Lap,0,68766.0,10,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,SIR,sirotkin,Williams,17,13,0.0,69,+2 Laps,0,68971.0,13,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,STR,stroll,Williams,14,14,0.0,69,+2 Laps,0,69203.0,18,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,VAN,vandoorne,McLaren,15,15,0.0,65,Collision damage,1,68894.0,12,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,HAM,hamilton,Mercedes,2,16,0.0,62,Fuel pressure,1,67241.0,3,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,HAR,brendon_hartley,Toro Rosso,19,17,0.0,54,Hydraulics,1,69170.99999999999,17,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,RIC,ricciardo,Red Bull,7,18,0.0,53,Exhaust,1,67591.0,5,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,BOT,bottas,Mercedes,1,19,0.0,13,Hydraulics,1,69044.0,15,
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2018-07-01,HUL,hulkenberg,Renault,10,20,0.0,11,Engine,1,70380.0,20,
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,VET,vettel,Ferrari,2,1,25.0,52,Finished,0,90696.0,1,5249784.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,HAM,hamilton,Mercedes,1,2,18.0,52,Finished,0,91245.0,3,5252048.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,RAI,raikkonen,Ferrari,3,3,15.0,52,Finished,0,90795.0,2,5253436.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,BOT,bottas,Mercedes,4,4,12.0,52,Finished,0,91377.0,4,5258667.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,RIC,ricciardo,Red Bull,6,5,10.0,52,Finished,0,91589.0,5,5259284.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,HUL,hulkenberg,Renault,11,6,8.0,52,Finished,0,93405.0,7,5278004.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,OCO,ocon,Force India,10,7,6.0,52,Finished,0,93606.0,13,5279714.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,ALO,alonso,McLaren,13,8,4.0,52,Finished,0,93482.0,10,5280899.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,MAG,kevin_magnussen,Haas F1 Team,7,9,2.0,52,Finished,0,93604.0,12,5282972.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,PER,perez,Force India,12,10,1.0,52,Finished,0,93472.00000000001,9,5284492.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,VAN,vandoorne,McLaren,17,11,0.0,52,Finished,0,93551.0,11,5285558.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,STR,stroll,Williams,19,12,0.0,52,Finished,0,93869.0,15,5287890.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,GAS,gasly,Toro Rosso,14,13,0.0,52,Finished,0,93465.0,8,5288913.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,SIR,sirotkin,Williams,18,14,0.0,52,Finished,0,94620.0,18,5297897.0
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,VER,max_verstappen,Red Bull,5,15,0.0,46,Brakes,1,92007.0,6,
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,GRO,grosjean,Haas F1 Team,8,16,0.0,37,Collision,1,94390.99999999999,16,
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,SAI,sainz,Renault,16,17,0.0,37,Collision,1,94602.0,17,
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,ERI,ericsson,Sauber,15,18,0.0,31,Accident,1,93675.0,14,
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,LEC,leclerc,Sauber,9,19,0.0,18,Tyre,1,95209.0,19,
2018,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2018-07-08,HAR,brendon_hartley,Toro Rosso,0,20,0.0,1,Power Unit,1,,99,
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,HAM,hamilton,Mercedes,14,1,25.0,67,Finished,0,75545.0,1,5549845.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,BOT,bottas,Mercedes,2,2,18.0,67,Finished,0,75721.0,2,5554380.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,RAI,raikkonen,Ferrari,3,3,15.0,67,Finished,0,75990.0,4,5556577.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,VER,max_verstappen,Red Bull,4,4,12.0,67,Finished,0,75852.0,3,5557499.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,HUL,hulkenberg,Renault,7,5,10.0,67,Finished,0,77910.0,16,5576454.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,GRO,grosjean,Haas F1 Team,6,6,8.0,67,Finished,0,76716.00000000001,5,5578716.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,PER,perez,Force India,10,7,6.0,67,Finished,0,77867.0,15,5580401.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,OCO,ocon,Force India,15,8,4.0,67,Finished,0,77941.0,17,5581595.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,ERI,ericsson,Sauber,13,9,2.0,67,Finished,0,77745.0,12,5582207.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,HAR,brendon_hartley,Toro Rosso,17,10,1.0,67,Finished,0,77681.0,9,5584042.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,MAG,kevin_magnussen,Haas F1 Team,5,11,0.0,67,Finished,0,77697.0,10,5584764.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,SAI,sainz,Renault,8,12,0.0,67,Finished,0,77430.0,7,5592914.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,VAN,vandoorne,McLaren,19,13,0.0,67,Finished,0,77537.0,8,5596462.0
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,GAS,gasly,Toro Rosso,16,14,0.0,66,+1 Lap,0,77762.0,13,
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,LEC,leclerc,Sauber,9,15,0.0,66,+1 Lap,0,77852.0,14,
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,ALO,alonso,McLaren,11,16,0.0,65,Retired,1,77741.0,11,
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,STR,stroll,Williams,18,17,0.0,53,Engine,1,78861.0,19,
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,VET,vettel,Ferrari,1,18,0.0,51,Accident,1,77289.99999999999,6,
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,SIR,sirotkin,Williams,12,19,0.0,51,Engine,1,78934.0,20,
2018,11,German Grand Prix,hockenheimring,Hockenheimring,Germany,2018-07-22,RIC,ricciardo,Red Bull,20,20,0.0,27,Engine,1,78262.0,18,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,HAM,hamilton,Mercedes,1,1,25.0,70,Finished,0,81107.0,4,5836427.0
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,VET,vettel,Ferrari,4,2,18.0,70,Finished,0,80056.0,2,5853550.0
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,RAI,raikkonen,Ferrari,3,3,15.0,70,Finished,0,80292.0,3,5856528.0
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,RIC,ricciardo,Red Bull,12,4,12.0,70,Finished,0,80012.0,1,5882846.0
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,BOT,bottas,Mercedes,2,5,10.0,70,Finished,0,81736.0,8,5886427.0
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,GAS,gasly,Toro Rosso,6,6,8.0,70,Finished,0,81685.0,7,5909700.0
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,MAG,kevin_magnussen,Haas F1 Team,9,7,6.0,69,+1 Lap,0,81301.99999999999,6,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,ALO,alonso,McLaren,11,8,4.0,69,+1 Lap,0,82090.0,9,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,SAI,sainz,Renault,5,9,2.0,69,+1 Lap,0,82774.0,13,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,GRO,grosjean,Haas F1 Team,10,10,1.0,69,+1 Lap,0,82606.0,10,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,HAR,brendon_hartley,Toro Rosso,8,11,0.0,69,+1 Lap,0,82612.0,11,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,HUL,hulkenberg,Renault,13,12,0.0,69,+1 Lap,0,81261.0,5,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,OCO,ocon,Force India,18,13,0.0,69,+1 Lap,0,82876.0,14,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,PER,perez,Force India,19,14,0.0,69,+1 Lap,0,83263.0,16,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,ERI,ericsson,Sauber,14,15,0.0,68,+2 Laps,0,83670.99999999999,17,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,SIR,sirotkin,Williams,20,16,0.0,68,+2 Laps,0,83708.0,18,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,STR,stroll,Williams,15,17,0.0,68,+2 Laps,0,82660.0,12,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,VAN,vandoorne,McLaren,16,18,0.0,49,Gearbox,1,83077.0,15,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,VER,max_verstappen,Red Bull,7,19,0.0,5,Power loss,1,83985.0,19,
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,Hungary,2018-07-29,LEC,leclerc,Sauber,17,20,0.0,0,Suspension,1,,99,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,VET,vettel,Ferrari,2,1,25.0,44,Finished,0,106644.0,2,5014476.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,HAM,hamilton,Mercedes,1,2,18.0,44,Finished,0,106721.0,3,5025537.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,VER,max_verstappen,Red Bull,7,3,15.0,44,Finished,0,106946.0,4,5045848.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,BOT,bottas,Mercedes,19,4,12.0,44,Finished,0,106286.0,1,5078081.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,PER,perez,Force India,4,5,10.0,44,Finished,0,108080.0,7,5085499.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,OCO,ocon,Force India,3,6,8.0,44,Finished,0,108078.0,6,5093996.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,GRO,grosjean,Haas F1 Team,5,7,6.0,44,Finished,0,108283.0,8,5100429.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,MAG,kevin_magnussen,Haas F1 Team,9,8,4.0,44,Finished,0,107937.0,5,5102115.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,GAS,gasly,Toro Rosso,10,9,2.0,44,Finished,0,108588.0,9,5120368.0
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,ERI,ericsson,Sauber,13,10,1.0,43,+1 Lap,0,108694.0,11,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,SAI,sainz,Renault,14,11,0.0,43,+1 Lap,0,108670.0,10,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,SIR,sirotkin,Williams,16,12,0.0,43,+1 Lap,0,109113.0,14,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,STR,stroll,Williams,17,13,0.0,43,+1 Lap,0,109287.0,16,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,HAR,brendon_hartley,Toro Rosso,11,14,0.0,43,+1 Lap,0,108756.0,12,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,VAN,vandoorne,McLaren,18,15,0.0,43,+1 Lap,0,108956.0,13,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,RIC,ricciardo,Red Bull,8,16,0.0,28,Retired,1,109241.99999999999,15,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,RAI,raikkonen,Ferrari,6,17,0.0,8,Brakes,1,114320.0,17,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,LEC,leclerc,Sauber,12,18,0.0,0,Accident,1,,99,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,ALO,alonso,McLaren,15,19,0.0,0,Accident,1,,99,
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Belgium,2018-08-26,HUL,hulkenberg,Renault,20,20,0.0,0,Accident,1,,99,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,HAM,hamilton,Mercedes,3,1,25.0,53,Finished,0,82497.0,1,4614484.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,RAI,raikkonen,Ferrari,1,2,18.0,53,Finished,0,83515.0,4,4623189.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,BOT,bottas,Mercedes,4,3,15.0,53,Finished,0,82907.0,3,4628550.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,VET,vettel,Ferrari,2,4,12.0,53,Finished,0,82505.0,2,4630635.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,VER,max_verstappen,Red Bull,5,5,10.0,53,Finished,0,83609.00000000001,6,4632692.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,OCO,ocon,Force India,8,6,8.0,53,Finished,0,84243.0,12,4672245.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,PER,perez,Force India,14,7,6.0,53,Finished,0,84179.0,11,4673162.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,SAI,sainz,Renault,7,8,4.0,53,Finished,0,83529.0,5,4692624.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,STR,stroll,Williams,10,9,2.0,52,+1 Lap,0,84056.0,9,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,SIR,sirotkin,Williams,12,10,1.0,52,+1 Lap,0,84580.0,14,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,LEC,leclerc,Sauber,15,11,0.0,52,+1 Lap,0,83768.0,8,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,VAN,vandoorne,McLaren,17,12,0.0,52,+1 Lap,0,84504.0,13,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,HUL,hulkenberg,Renault,20,13,0.0,52,+1 Lap,0,84771.99999999999,16,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,GAS,gasly,Toro Rosso,9,14,0.0,52,+1 Lap,0,84059.0,10,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,ERI,ericsson,Sauber,18,15,0.0,52,+1 Lap,0,84767.0,15,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,MAG,kevin_magnussen,Haas F1 Team,11,16,0.0,52,+1 Lap,0,83768.0,7,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,RIC,ricciardo,Red Bull,19,17,0.0,23,Engine,1,85692.0,18,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,ALO,alonso,McLaren,13,18,0.0,9,Engine,1,85229.0,17,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,HAR,brendon_hartley,Toro Rosso,16,19,0.0,0,Brakes,1,87009.0,19,
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,GRO,grosjean,Haas F1 Team,6,20,0.0,53,Disqualified,1,,99,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,HAM,hamilton,Mercedes,1,1,25.0,61,Finished,0,102913.0,2,6671611.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,VER,max_verstappen,Red Bull,2,2,18.0,61,Finished,0,103345.0,5,6680572.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,VET,vettel,Ferrari,3,3,15.0,61,Finished,0,104669.0,6,6711595.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,BOT,bottas,Mercedes,4,4,12.0,61,Finished,0,104720.0,8,6723541.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,RAI,raikkonen,Ferrari,5,5,10.0,61,Finished,0,104715.0,7,6724612.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,RIC,ricciardo,Red Bull,6,6,8.0,61,Finished,0,103120.0,3,6725593.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,ALO,alonso,McLaren,11,7,6.0,61,Finished,0,103164.0,4,6774612.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,SAI,sainz,Renault,12,8,4.0,60,+1 Lap,0,105211.0,12,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,LEC,leclerc,Sauber,13,9,2.0,60,+1 Lap,0,105203.0,11,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,HUL,hulkenberg,Renault,10,10,1.0,60,+1 Lap,0,106093.0,19,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,ERI,ericsson,Sauber,14,11,0.0,60,+1 Lap,0,105169.0,10,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,VAN,vandoorne,McLaren,18,12,0.0,60,+1 Lap,0,105555.0,14,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,GAS,gasly,Toro Rosso,15,13,0.0,60,+1 Lap,0,106063.0,18,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,STR,stroll,Williams,20,14,0.0,60,+1 Lap,0,106033.0,17,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,GRO,grosjean,Haas F1 Team,8,15,0.0,60,+1 Lap,0,105904.0,16,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,PER,perez,Force India,7,16,0.0,60,+1 Lap,0,105389.00000000001,13,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,HAR,brendon_hartley,Toro Rosso,17,17,0.0,60,+1 Lap,0,104889.00000000001,9,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,MAG,kevin_magnussen,Haas F1 Team,16,18,0.0,59,+2 Laps,0,101905.0,1,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,SIR,sirotkin,Williams,19,19,0.0,59,+2 Laps,0,105902.0,15,
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,OCO,ocon,Force India,9,20,0.0,0,Collision,1,,99,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,HAM,hamilton,Mercedes,2,1,25.0,53,Finished,0,95916.0,2,5245181.0
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,BOT,bottas,Mercedes,1,2,18.0,53,Finished,0,95860.99999999999,1,5247726.0
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,VET,vettel,Ferrari,3,3,15.0,53,Finished,0,95990.00000000001,3,5252668.0
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,RAI,raikkonen,Ferrari,4,4,12.0,53,Finished,0,96610.99999999999,6,5261724.0
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,VER,max_verstappen,Red Bull,19,5,10.0,53,Finished,0,96283.0,4,5276197.0
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,RIC,ricciardo,Red Bull,18,6,8.0,53,Finished,0,96345.0,5,5325632.0
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,LEC,leclerc,Sauber,7,7,6.0,53,Finished,0,98107.0,9,5343571.0
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,MAG,kevin_magnussen,Haas F1 Team,5,8,4.0,52,+1 Lap,0,98015.0,8,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,OCO,ocon,Force India,6,9,2.0,52,+1 Lap,0,98366.0,12,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,PER,perez,Force India,8,10,1.0,52,+1 Lap,0,98300.0,11,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,GRO,grosjean,Haas F1 Team,9,11,0.0,52,+1 Lap,0,98244.0,10,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,HUL,hulkenberg,Renault,12,12,0.0,52,+1 Lap,0,99108.0,13,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,ERI,ericsson,Sauber,10,13,0.0,52,+1 Lap,0,97931.0,7,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,ALO,alonso,McLaren,16,14,0.0,52,+1 Lap,0,99590.0,15,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,STR,stroll,Williams,14,15,0.0,52,+1 Lap,0,99435.0,14,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,VAN,vandoorne,McLaren,15,16,0.0,51,+2 Laps,0,99922.0,18,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,SAI,sainz,Renault,11,17,0.0,51,+2 Laps,0,99731.0,16,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,SIR,sirotkin,Williams,13,18,0.0,51,+2 Laps,0,99838.0,17,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,GAS,gasly,Toro Rosso,17,19,0.0,4,Brakes,1,104071.0,19,
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,HAR,brendon_hartley,Toro Rosso,20,20,0.0,4,Brakes,1,105852.0,20,
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,HAM,hamilton,Mercedes,1,1,25.0,53,Finished,0,92785.0,2,5237062.0
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,BOT,bottas,Mercedes,2,2,18.0,53,Finished,0,93110.0,3,5249981.0
